effort,satisfaction,prevalence,cost,dissatisfaction,inestability,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11,req_12,req_13,req_14,req_15,req_16,req_17,req_18,req_19,req_20,req_21,req_22,id,productivity,effectiveness,squandering,dirtiness,annoyance,stickiness,robustness,fragility,usage_efficiency
16410,5253,3123,6900,3305,5220,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,2356,0.320109689213894,0.7613043478260869,0.33034074678637015,0.20140158439975625,0.6291642870740529,0.19031078610603291,1.0063218390804598,993.4223034734918,0.45260869565217393
16415,5297,3286,8100,3555,5024,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,2357,0.32269265915321355,0.6539506172839507,0.3301367067945317,0.21657021017362169,0.6711346044931094,0.20018275967103258,1.0543391719745223,1005.7181845872677,0.405679012345679
16420,5135,3120,8500,3485,4830,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2358,0.31272838002436054,0.6041176470588235,0.32993266680269334,0.21224116930572473,0.6786757546251218,0.1900121802679659,1.0631469979296067,917.7588306942753,0.36705882352941177
16425,5137,3178,10400,3500,4817,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,2359,0.31275494672754944,0.4939423076923077,0.3297286268108549,0.213089802130898,0.6813315164492895,0.1934855403348554,1.0664313888312227,932.0198477929985,0.3055769230769231
16430,5289,3093,7800,3462,5028,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,2360,0.321911138161899,0.678076923076923,0.32952458681901653,0.2107121119902617,0.6545660805445264,0.18825319537431529,1.051909307875895,946.5370663420572,0.39653846153846156
16435,5194,3149,8800,3385,4809,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2361,0.3160328567082446,0.5902272727272727,0.32932054682717815,0.2059628840888348,0.6517135155949172,0.19160328567082446,1.0800582241630277,921.4202007909948,0.3578409090909091
16440,5140,3025,6700,3447,5150,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2362,0.3126520681265207,0.7671641791044777,0.3291165068353397,0.20967153284671533,0.6706225680933852,0.18400243309002434,0.9980582524271845,947.6125304136253,0.45149253731343286
16445,5184,3188,7900,3697,4954,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2363,0.31523259349346305,0.6562025316455696,0.32891246684350134,0.2248099726360596,0.7131558641975309,0.19385831559744604,1.0464271295922487,960.3740954697477,0.40354430379746836
16450,5308,3156,7850,3420,5037,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,2364,0.32267477203647416,0.6761783439490446,0.3287084268516629,0.20790273556231004,0.6443104747550866,0.19185410334346503,1.0538018661901927,966.3691185410335,0.40203821656050953
16455,5115,3133,7600,3248,5170,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,2365,0.3108477666362808,0.6730263157894737,0.3285043868598245,0.19738681251899118,0.6349951124144673,0.19039805530233972,0.9893617021276596,984.3579459130963,0.4122368421052632
16460,5214,3244,8300,3350,5110,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2366,0.316767922235723,0.6281927710843374,0.32830034686798615,0.20352369380315918,0.6425009589566552,0.19708383961117862,1.0203522504892368,1007.0984204131228,0.3908433734939759
16465,5026,3150,8950,3436,4660,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,2367,0.3052535681749165,0.5615642458100558,0.3280963068761477,0.20868508958396598,0.6836450457620374,0.19131491041603402,1.078540772532189,891.5274825387185,0.35195530726256985
16470,5205,3019,8550,3250,4822,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,2368,0.31602914389799636,0.6087719298245614,0.32789226688430934,0.1973284760170006,0.6243996157540826,0.1833029751062538,1.079427623392783,883.8869459623558,0.35309941520467836
16475,5206,3051,8000,3257,5114,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,2369,0.31599393019726857,0.65075,0.3276882268924709,0.19769347496206374,0.6256242796772954,0.1851896813353566,1.0179898318341807,947.0600303490137,0.381375
16480,5250,3214,9200,3507,4918,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,2370,0.31856796116504854,0.5706521739130435,0.3274841869006325,0.21280339805825244,0.668,0.1950242718446602,1.0675071167141115,959.1293689320388,0.3493478260869565
16485,4897,3136,7550,3461,4709,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,2371,0.29705793145283593,0.6486092715231788,0.32728014690879415,0.20994843797391569,0.7067592403512355,0.1902335456475584,1.0399235506476958,895.8097664543525,0.41536423841059605
16490,5143,3272,7150,3394,4938,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,2372,0.31188599151000607,0.7193006993006993,0.3270761069169557,0.2058217101273499,0.6599261131635232,0.1984232868405094,1.0415147833130822,979.8141904184354,0.4576223776223776
16495,5225,3114,8050,3215,5123,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,2373,0.3167626553501061,0.6490683229813664,0.32687206692511733,0.19490754774173993,0.615311004784689,0.18878448014549865,1.019910208861995,967.1428917853896,0.38683229813664594
16500,5269,3277,9250,3465,4927,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,2374,0.31933333333333336,0.5696216216216217,0.3266680269332789,0.21,0.6576200417536534,0.19860606060606062,1.0694134361680536,978.5320606060606,0.35427027027027025
16505,5308,3106,7950,3667,4961,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2375,0.3215995152983944,0.6676729559748428,0.3264639869414405,0.22217509845501363,0.6908440090429541,0.1881853983641321,1.0699455754888128,933.5877612844592,0.39069182389937107
16510,5381,3162,9300,3459,5203,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,2376,0.325923682616596,0.5786021505376344,0.32625994694960214,0.20950938824954574,0.6428173202007061,0.19152029073288915,1.0342110320968672,996.4800726832223,0.34
16520,5030,3174,6950,3536,4868,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,2377,0.30447941888619856,0.7237410071942446,0.32585186696592533,0.21404358353510897,0.7029821073558649,0.1921307506053269,1.033278553820871,935.2924939467313,0.4566906474820144
16525,5194,3305,8500,3498,4970,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,2378,0.31431164901664144,0.6110588235294118,0.3256478269740869,0.21167927382753404,0.673469387755102,0.2,1.0450704225352112,994.0,0.3888235294117647
16530,5156,3179,9050,3607,4857,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2379,0.3119177253478524,0.5697237569060773,0.3254437869822485,0.21820931639443436,0.6995733126454616,0.19231699939503932,1.0615606341362982,934.083666061706,0.3512707182320442
16535,5060,3230,7350,3189,5024,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,2380,0.3060175385545812,0.6884353741496598,0.32523974699041014,0.19286362261868764,0.6302371541501977,0.19534321136982158,1.0071656050955413,981.4042939219837,0.43945578231292515
16540,5319,2976,7700,3532,4974,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,2381,0.321584038694075,0.6907792207792208,0.3250357069985717,0.2135429262394196,0.6640345929686031,0.1799274486094317,1.069360675512666,894.9591293833132,0.3864935064935065
16555,5152,2983,9600,3272,4806,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2382,0.3112050739957717,0.5366666666666666,0.3244235870230565,0.1976442162488674,0.6350931677018633,0.18018725460585927,1.071993341656263,865.9799456357596,0.31072916666666667
16560,5203,2849,7300,3367,5031,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,2383,0.31419082125603864,0.7127397260273972,0.32421954703121814,0.20332125603864734,0.6471266576974822,0.17204106280193238,1.0341880341880343,865.5385869565217,0.3902739726027397
16565,5327,3045,7600,3695,5040,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,2384,0.32158164805312406,0.700921052631579,0.3240155070393797,0.22306067008753397,0.6936361929791628,0.18382130999094476,1.0569444444444445,926.4594023543616,0.4006578947368421
16580,5212,3192,9200,3482,4927,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,2385,0.3143546441495778,0.5665217391304348,0.3234033870638645,0.21001206272617612,0.6680736761320031,0.1925211097708082,1.0578445301400448,948.551507840772,0.34695652173913044
16585,5236,2934,7900,3327,5060,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2386,0.3157069641242086,0.6627848101265823,0.32319934707202613,0.200602954476937,0.6354087089381207,0.17690684353331323,1.0347826086956522,895.148628278565,0.37139240506329113
16590,5280,3097,9100,3577,4864,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2387,0.3182640144665461,0.5802197802197803,0.3229953070801877,0.21561181434599155,0.6774621212121212,0.1866787221217601,1.0855263157894737,908.0053044002411,0.3403296703296703
16595,5459,3285,9300,3588,5213,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,2388,0.32895450436878576,0.586989247311828,0.3227912670883493,0.21620970171738477,0.6572632350247298,0.19795119011750528,1.0471897180126606,1031.919554082555,0.3532258064516129
16600,5158,3117,6450,3499,5259,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,2389,0.31072289156626504,0.7996899224806202,0.32258722709651094,0.2107831325301205,0.6783637068631252,0.1877710843373494,0.9807948279140521,987.4881325301205,0.4832558139534884
16605,5257,3228,7150,3601,5199,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2390,0.3165913881361036,0.7352447552447553,0.3223831871046725,0.21686239084613068,0.6849914399847822,0.1943992773261066,1.011155991536834,1010.6818428184282,0.45146853146853144
16615,5288,3166,9000,3740,4930,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,2391,0.31826662654228105,0.5875555555555556,0.3219751071209957,0.22509780318988865,0.7072617246596067,0.1905507071922961,1.0726166328600406,939.4149864580198,0.3517777777777778
16620,5249,3035,6850,3508,5203,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,2392,0.3158243080625752,0.7662773722627737,0.3217710671291573,0.21107099879663058,0.6683177748142504,0.18261131167268352,1.0088410532385161,950.1266546329723,0.44306569343065694
16625,5293,3198,8050,3758,5007,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,2393,0.31837593984962403,0.6575155279503105,0.32156702713731894,0.22604511278195488,0.7099943321367844,0.1923609022556391,1.0571200319552627,963.1510375939849,0.3972670807453416
16635,5149,2996,7050,3224,5125,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,2394,0.30952810339645326,0.730354609929078,0.3211589471536421,0.1938082356477307,0.6261409982520878,0.18010219416892095,1.0046829268292683,923.0237451157199,0.4249645390070922
16640,5268,3098,6900,3466,5212,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,2395,0.31658653846153845,0.7634782608695653,0.3209549071618037,0.20829326923076924,0.6579347000759301,0.18617788461538462,1.0107444359171143,970.3591346153846,0.4489855072463768
16645,5312,3261,8100,3716,5016,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,2396,0.3191348753379393,0.6558024691358024,0.3207508671699653,0.22325022529288074,0.6995481927710844,0.19591468909582457,1.059011164274322,982.7080805046561,0.4025925925925926
16655,5424,3146,8150,3710,5292,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,2397,0.3256679675773041,0.665521472392638,0.3203427871862885,0.2227559291504053,0.6839970501474927,0.18889222455719004,1.0249433106575965,999.6176523566496,0.3860122699386503
16660,5008,3160,7550,3315,4738,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,2398,0.3006002400960384,0.6633112582781457,0.3201387471944501,0.1989795918367347,0.6619408945686901,0.18967587034813926,1.0569860700717602,898.6842737094838,0.4185430463576159
16665,5256,2996,8800,3356,4890,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,2399,0.3153915391539154,0.5972727272727273,0.3199347072026117,0.2013801380138014,0.6385083713850838,0.17977797779777976,1.0748466257668712,879.1143114311432,0.34045454545454545
16670,5237,3289,7350,3749,5059,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,2400,0.3141571685662867,0.7125170068027211,0.3197306672107733,0.22489502099580083,0.7158678632805041,0.1973005398920216,1.0351848191342163,998.1434313137372,0.4474829931972789
16675,5267,3075,9100,3407,4731,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2401,0.3158620689655172,0.5787912087912088,0.31952662721893493,0.20431784107946027,0.6468577938105183,0.18440779610194902,1.113295286408793,872.4332833583209,0.33791208791208793
16680,5103,3214,6200,3440,5113,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,2402,0.3059352517985611,0.8230645161290323,0.3193225872270965,0.20623501199040767,0.6741132667058592,0.19268585131894483,0.9980442010561315,985.2027577937649,0.5183870967741936
16685,5181,3108,8500,3332,4923,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,2403,0.3105184297273,0.6095294117647059,0.3191185472352581,0.19970032963739887,0.6431190889789616,0.18627509739286785,1.052407068860451,917.0323044650884,0.36564705882352944
16690,5229,3219,8300,3511,5102,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2404,0.313301378070701,0.63,0.3189145072434197,0.2103654883163571,0.6714476955440811,0.19286998202516478,1.024892199137593,984.0226482923906,0.38783132530120484
16695,5262,3270,8600,3540,4968,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,2405,0.3151841868823001,0.6118604651162791,0.3187104672515813,0.21203953279424978,0.6727480045610034,0.1958670260557053,1.0591787439613527,973.067385444744,0.3802325581395349
16700,5341,3104,8350,3505,5378,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2406,0.31982035928143715,0.6396407185628743,0.31850642725974293,0.20988023952095808,0.6562441490357611,0.18586826347305388,0.993120119003347,999.5995209580839,0.37173652694610776
16705,5385,3267,9550,3755,5182,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2407,0.32235857527686324,0.5638743455497383,0.3183023872679045,0.22478299910206526,0.6973073351903436,0.19557018856629751,1.0391740640679274,1013.4447171505537,0.34209424083769635
16710,5265,3189,9200,3668,4910,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,2408,0.31508078994614,0.5722826086956522,0.3180983472760661,0.21950927588270497,0.69667616334283,0.19084380610412927,1.0723014256619146,937.0430879712746,0.3466304347826087
16715,5154,3247,7550,3544,5145,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,2409,0.30834579718815436,0.6826490066225166,0.3178943072842277,0.21202512713131919,0.6876212650368646,0.19425665569847442,1.0017492711370262,999.4504935686509,0.4300662251655629
16720,5377,3074,9250,3662,5186,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,2410,0.3215909090909091,0.5812972972972973,0.3176902672923893,0.21901913875598086,0.681048912032732,0.18385167464114832,1.0368299267258003,953.4547846889952,0.33232432432432435
16725,5255,3176,8050,3733,5016,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,2411,0.3142002989536622,0.6527950310559006,0.3174862273005509,0.22319880418535126,0.7103710751665081,0.18989536621823616,1.0476475279106858,952.5151569506727,0.3945341614906832
16730,5299,3239,8100,3546,4883,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,2412,0.31673640167364014,0.6541975308641975,0.3172821873087125,0.2119545726240287,0.6691828646914512,0.19360430364614464,1.085193528568503,945.3698147041243,0.39987654320987653
16735,5232,2936,7950,3529,4810,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2413,0.31263818344786376,0.6581132075471698,0.3170781473168741,0.2108754108156558,0.6745030581039755,0.175440693158052,1.0877338877338878,843.86973409023,0.36930817610062894
16740,5502,3269,8150,3839,5302,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,2414,0.328673835125448,0.6750920245398773,0.3168741073250357,0.22933094384707287,0.697746274082152,0.19528076463560334,1.0377216144851,1035.378614097969,0.40110429447852763
16745,5340,3103,8550,3769,5108,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,2415,0.3189011645267244,0.624561403508772,0.3166700673331973,0.22508211406389966,0.7058052434456928,0.18530904747685875,1.0454189506656226,946.5586145117945,0.36292397660818715
16750,5537,3129,10250,3611,5148,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2416,0.3305671641791045,0.5401951219512195,0.3164660273413589,0.21558208955223881,0.6521582084161098,0.18680597014925374,1.0755633255633255,961.6771343283582,0.3052682926829268
16755,5209,3280,8500,3659,4962,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,2417,0.3108922709638914,0.6128235294117647,0.3162619873495205,0.21838257236645778,0.7024380879247456,0.1957624589674724,1.0497783151954856,971.373321396598,0.38588235294117645
16760,5306,3109,8250,3400,5111,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,2418,0.3165871121718377,0.6431515151515151,0.3160579473576821,0.20286396181384247,0.6407840180927252,0.18550119331742243,1.0381530033261592,948.096599045346,0.3768484848484848
16765,5350,3272,9450,3650,4915,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,2419,0.31911720847002684,0.5661375661375662,0.3158539073658437,0.2177154786758127,0.6822429906542056,0.19516850581568745,1.088504577822991,959.2532060841038,0.34624338624338624
16775,5216,3197,8300,3341,4969,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2420,0.3109388971684054,0.6284337349397591,0.3154458273821669,0.19916542473919524,0.6405291411042945,0.1905812220566319,1.0497081907828536,946.9980923994038,0.38518072289156624
16780,5424,3031,10050,3753,5078,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2421,0.3232419547079857,0.5397014925373135,0.3152417873903285,0.2236591179976162,0.691924778761062,0.18063170441001192,1.0681370618353683,917.2477949940405,0.301592039800995
16785,5419,3227,8350,3634,5388,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,2422,0.32284778075662796,0.6489820359281437,0.3150377473984901,0.21650282990765565,0.6706034323675955,0.19225498957402443,1.0057535263548627,1035.8698838248436,0.38646706586826346
16790,5463,3390,9550,3884,5192,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,2423,0.3253722453841572,0.5720418848167539,0.31483370740665173,0.23132817153067303,0.7109646714259564,0.20190589636688505,1.052195685670262,1048.2954139368671,0.3549738219895288
16795,5307,3173,7950,3700,4975,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,2424,0.3159869008633522,0.6675471698113208,0.3146296674148133,0.22030366180410837,0.697192387412851,0.18892527537957726,1.0667336683417086,939.9032450133968,0.3991194968553459
16800,5361,3142,9200,3515,4928,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,2425,0.31910714285714287,0.5827173913043479,0.3144256274229749,0.20922619047619048,0.6556612572281291,0.18702380952380954,1.0878652597402598,921.6533333333333,0.34152173913043476
16805,5455,3197,9250,3791,5196,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,2426,0.3246057720916394,0.5897297297297297,0.3142215874311365,0.22558762273132996,0.6949587534372136,0.1902409997024695,1.0498460354118553,988.4922344540315,0.34562162162162163
16815,5271,3230,9250,3456,4786,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,2427,0.3134701159678858,0.5698378378378378,0.3138135074474597,0.20553077609277431,0.6556630620375641,0.192090395480226,1.101337233597994,919.3446327683616,0.3491891891891892
16825,5474,3260,9300,3749,5205,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,2428,0.3253491827637444,0.5886021505376344,0.3134054274637829,0.22282317979197622,0.6848739495798319,0.1937592867756315,1.0516810758885686,1008.517087667162,0.35053763440860214
16835,5183,3384,8100,3459,5000,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,2429,0.30787050787050785,0.6398765432098765,0.3129973474801061,0.20546480546480547,0.6673741076596565,0.201009801009801,1.0366,1005.049005049005,0.4177777777777778
16845,5459,3182,8600,3451,5248,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2430,0.3240724250519442,0.6347674418604651,0.3125892674964293,0.20486791332739684,0.6321670635647555,0.18889878302166815,1.040205792682927,991.3408132977145,0.37
16850,5317,2929,8100,3512,5048,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2431,0.31554896142433236,0.6564197530864198,0.3123852275045909,0.2084272997032641,0.6605228512318977,0.1738278931750742,1.0532884310618067,877.4832047477745,0.36160493827160495
16855,5361,3092,9300,3762,4852,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2432,0.31806585582913083,0.5764516129032258,0.3121811875127525,0.22319786413527143,0.7017347509792949,0.18344704835360426,1.1049051937345424,890.0850786116879,0.3324731182795699
16860,5081,3279,8250,3296,5077,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,2433,0.30136417556346384,0.6158787878787879,0.3119771475209141,0.19549228944246738,0.6486912025191891,0.19448398576512455,1.0007878668505024,987.3951957295374,0.39745454545454545
16865,5227,3017,8150,3453,4906,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2434,0.30993181144381854,0.6413496932515338,0.3117731075290757,0.2047435517343611,0.6606083795676296,0.1788911947820931,1.0654300856094578,877.6402016009487,0.3701840490797546
16875,5236,3091,8100,3578,4865,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,2435,0.3102814814814815,0.6464197530864197,0.3113650275453989,0.21202962962962962,0.6833460656990069,0.18317037037037037,1.0762589928057553,891.1238518518519,0.38160493827160497
16880,5100,3342,8300,3254,5086,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,2436,0.30213270142180093,0.6144578313253012,0.3111609875535605,0.19277251184834124,0.6380392156862745,0.19798578199052133,1.0027526543452614,1006.9556872037915,0.40265060240963857
16885,5222,3212,7650,3586,5143,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,2437,0.3092685815812852,0.6826143790849674,0.3109569475617221,0.21237785016286645,0.686710072769054,0.19022801302931597,1.0153606844254326,978.342671009772,0.4198692810457516
16895,5580,3113,9100,3862,5237,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2438,0.3302752293577982,0.6131868131868132,0.3105488675780453,0.22858833974548684,0.6921146953405017,0.1842556969517609,1.0654955126981096,964.9470849363717,0.34208791208791206
16900,5214,3019,7350,3493,5147,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,2439,0.3085207100591716,0.7093877551020408,0.3103448275862069,0.20668639053254437,0.6699271192942079,0.17863905325443788,1.01301729162619,919.4552071005917,0.4107482993197279
16905,5417,3175,9250,3766,5205,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,2440,0.3204377403135167,0.5856216216216216,0.31014078759436847,0.2227743271221532,0.6952187557688757,0.1878142561372375,1.0407300672430355,977.5732031943212,0.34324324324324323
16910,5393,3256,8300,3901,5004,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,2441,0.3189237137788291,0.6497590361445783,0.3099367476025301,0.23069189828503844,0.7233450769516039,0.19254878769958605,1.0777378097521984,963.5141336487286,0.39228915662650604
16915,5126,3299,8050,3476,5000,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,2442,0.3030446349394029,0.6367701863354037,0.3097327076106917,0.2054980786284363,0.6781115879828327,0.19503399349689624,1.0252,975.1699674844813,0.4098136645962733
16920,5259,3181,7150,3592,5058,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2443,0.3108156028368794,0.7355244755244755,0.3095286676188533,0.21229314420803783,0.6830195854725233,0.18800236406619386,1.0397390272835112,950.9159574468085,0.4448951048951049
16925,5277,3245,8600,3701,4960,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,2444,0.31178729689807977,0.6136046511627907,0.3093246276270149,0.21867060561299853,0.7013454614364222,0.19172821270310192,1.0639112903225807,950.9719350073855,0.37732558139534883
16930,5291,3033,7700,3312,5086,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,2445,0.3125221500295334,0.6871428571428572,0.30912058763517647,0.1956290608387478,0.625968625968626,0.1791494388659185,1.040306724341329,911.1540460720614,0.3938961038961039
16935,5335,3196,8900,3562,4890,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,2446,0.3150280484204311,0.599438202247191,0.3089165476433381,0.21033362857986418,0.6676663542642924,0.18872158252140536,1.091002044989775,922.8485385296723,0.3591011235955056
16940,5497,3071,9300,3657,5323,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2447,0.3244982290436836,0.5910752688172043,0.3087125076514997,0.21587957497048407,0.6652719665271967,0.18128689492325856,1.03268833364644,964.9901416765053,0.33021505376344085
16950,5206,3195,8100,3367,5118,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,2448,0.3071386430678466,0.6427160493827161,0.3083044276678229,0.19864306784660768,0.6467537456780638,0.18849557522123894,1.0171942164908168,964.7203539823009,0.39444444444444443
16955,5310,3214,8500,3696,5090,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2449,0.3131819522264819,0.6247058823529412,0.30810038767598447,0.2179887938661162,0.696045197740113,0.1895606015924506,1.043222003929273,964.8634621055736,0.3781176470588235
16960,5314,3214,8100,3707,4875,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,2450,0.3133254716981132,0.6560493827160494,0.3078963476841461,0.21857311320754716,0.6975912683477606,0.18950471698113208,1.090051282051282,923.8354952830189,0.3967901234567901
16965,5266,3142,9100,3440,4745,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,2451,0.310403772472738,0.5786813186813187,0.3076923076923077,0.2027704096669614,0.653247246486897,0.18520483348069555,1.109799789251844,878.7969348659004,0.34527472527472525
