effort,satisfaction,time,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11,req_12,req_13,req_14,req_15,req_16,req_17,req_18,req_19,req_20,req_21,req_22,req_23,req_24,req_25,req_26,req_27,req_28,req_29,req_30,req_31,req_32,req_33,req_34,req_35,req_36,req_37,req_38,req_39,req_40,req_41,req_42,id,productivity,squandering,response,opportunity,stcov_cv1,stcov_cv2,stcov_cv3,stcov_cv4
822,5478.7,4638.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,246,6.665085158150851,0.4199011997177135,5.642335766423358,1.18126347563605,0.7058823529411765,0.7791164658634538,0.7909090909090909,0.7617328519855595
824,5507.5,4549.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,247,6.683859223300971,0.41848976711362035,5.520631067961165,1.2107056495933173,0.6932773109243697,0.7710843373493976,0.796969696969697,0.7472924187725631
826,5504.7,4687.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,248,6.664285714285714,0.4170783345095272,5.674334140435835,1.174461275869426,0.7100840336134454,0.7911646586345381,0.8,0.7581227436823105
828,5542.5,4603.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,249,6.693840579710145,0.41566690190543404,5.559178743961352,1.204106017814469,0.7142857142857143,0.7791164658634538,0.8,0.7364620938628159
831,5297.9,4884.0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,250,6.375330926594464,0.4135497529992943,5.877256317689531,1.0847461097461097,0.7394957983193278,0.8313253012048193,0.8242424242424242,0.8050541516245487
832,5529.7,4727.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,251,6.646274038461538,0.41284403669724773,5.681490384615385,1.1698117199069176,0.7142857142857143,0.8032128514056225,0.8,0.7617328519855595
832,5532.7,4701.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,252,6.649879807692307,0.41284403669724773,5.650240384615385,1.176919804296958,0.726890756302521,0.8072289156626506,0.7878787878787878,0.7581227436823105
834,5563.5,4614.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,253,6.670863309352518,0.4114326040931546,5.532374100719425,1.2057867360208063,0.7184873949579832,0.7791164658634538,0.7818181818181819,0.7581227436823105
835,5538.7,4678.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,254,6.633173652694611,0.410726887791108,5.6023952095808385,1.1839888841385207,0.7058823529411765,0.7911646586345381,0.8090909090909091,0.7725631768953068
837,5274.9,4894.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,255,6.302150537634408,0.40931545518701484,5.847072879330944,1.0778299959133633,0.7436974789915967,0.8273092369477911,0.8363636363636363,0.779783393501805
838,5550.7,4738.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,256,6.623747016706444,0.40860973888496827,5.6539379474940334,1.1715280709159983,0.7184873949579832,0.8032128514056225,0.7818181818181819,0.7833935018050542
839,5573.7,4732.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,257,6.64326579261025,0.4079040225829217,5.640047675804529,1.1778740490278952,0.726890756302521,0.7991967871485943,0.8121212121212121,0.7617328519855595
841,5602.5,4643.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,258,6.661712247324614,0.40649258997882853,5.520808561236623,1.2066551798406202,0.7142857142857143,0.7911646586345381,0.8181818181818182,0.7472924187725631
845,5598.7,4772.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,259,6.625680473372781,0.4036697247706422,5.647337278106509,1.1732397317686505,0.7310924369747899,0.8112449799196787,0.8121212121212121,0.7653429602888087
846,5299.9,4869.0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,260,6.264657210401891,0.40296400846859565,5.75531914893617,1.0884986650236188,0.7394957983193278,0.8313253012048193,0.8424242424242424,0.7906137184115524
847,5629.5,4685.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,261,6.646399055489964,0.40225829216654907,5.531286894923259,1.2016008537886873,0.7226890756302521,0.7831325301204819,0.806060606060606,0.7653429602888087
848,5294.9,4890.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,262,6.243985849056603,0.4015525758645025,5.7665094339622645,1.08280163599182,0.7605042016806722,0.8353413654618473,0.8484848484848485,0.7581227436823105
850,5343.9,4939.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,263,6.286941176470588,0.40014114326040934,5.810588235294118,1.0819801579267057,0.7605042016806722,0.8353413654618473,0.8484848484848485,0.7833935018050542
851,5616.7,4809.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,264,6.6001175088131605,0.39943542695836276,5.650998824911868,1.1679559159908504,0.7226890756302521,0.8072289156626506,0.806060606060606,0.7906137184115524
851,5619.7,4783.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,265,6.603642773207991,0.39943542695836276,5.6204465334900116,1.174932051014008,0.7352941176470589,0.8112449799196787,0.793939393939394,0.7870036101083032
853,5648.5,4694.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,266,6.621922626025792,0.3980239943542696,5.502930832356389,1.2033446953557734,0.7226890756302521,0.8032128514056225,0.8,0.7725631768953068
856,5352.9,4960.0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,267,6.2533878504672895,0.3959068454481299,5.794392523364486,1.0792137096774193,0.7521008403361344,0.8353413654618473,0.8393939393939394,0.8050541516245487
856,5432.3,4813.0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,268,6.3461448598130845,0.3959068454481299,5.622663551401869,1.1286723457303138,0.7352941176470589,0.8273092369477911,0.8272727272727273,0.7653429602888087
857,5628.7,4804.0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,269,6.567911318553092,0.3952011291460833,5.6056009334889145,1.171669442131557,0.726890756302521,0.8112449799196787,0.7848484848484848,0.8086642599277978
857,5683.5,4748.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,270,6.631855309218203,0.3952011291460833,5.540256709451575,1.1970303285593935,0.7436974789915967,0.8112449799196787,0.803030303030303,0.7617328519855595
858,5660.7,4814.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,271,6.597552447552447,0.3944954128440367,5.610722610722611,1.1758828417116742,0.7352941176470589,0.8032128514056225,0.8181818181818182,0.7906137184115524
860,5689.5,4725.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,272,6.6156976744186045,0.39308398023994356,5.494186046511628,1.2041269841269842,0.7226890756302521,0.7951807228915663,0.8242424242424242,0.776173285198556
862,5603.7,4817.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,273,6.500812064965197,0.3916725476358504,5.588167053364269,1.1633174174797591,0.7226890756302521,0.8192771084337349,0.8181818181818182,0.7689530685920578
864,5724.5,4779.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,274,6.625578703703703,0.39026111503175726,5.53125,1.19784473739276,0.7436974789915967,0.8032128514056225,0.8272727272727273,0.7653429602888087
864,5685.7,4854.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,275,6.580671296296296,0.39026111503175726,5.618055555555555,1.1713432220848785,0.7394957983193278,0.8152610441767069,0.8181818181818182,0.7942238267148014
867,5381.9,4972.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,276,6.207497116493656,0.3881439661256175,5.734717416378316,1.0824416733708768,0.7689075630252101,0.8393574297188755,0.8545454545454545,0.7870036101083032
868,5711.7,4903.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,277,6.580299539170507,0.38743824982357095,5.6486175115207375,1.1649398327554559,0.7436974789915967,0.8273092369477911,0.8272727272727273,0.7906137184115524
869,5421.9,5005.0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,278,6.239240506329113,0.38673253352152437,5.7594936708860756,1.0832967032967031,0.7689075630252101,0.8433734939759037,0.8515151515151516,0.8086642599277978
870,5749.5,4819.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,279,6.608620689655172,0.3860268172194778,5.539080459770115,1.1930898526665283,0.7478991596638656,0.8152610441767069,0.8272727272727273,0.7689530685920578
876,5770.5,4830.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,280,6.587328767123288,0.3817925194071983,5.513698630136986,1.1947204968944098,0.7521008403361344,0.8152610441767069,0.8090909090909091,0.7906137184115524
877,5745.7,4894.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,281,6.5515393386545036,0.38108680310515175,5.580387685290764,1.1740294237842255,0.7394957983193278,0.8273092369477911,0.8363636363636363,0.8050541516245487
881,5780.7,4948.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,282,6.561520998864926,0.37826393789696544,5.616345062429058,1.1682902182700081,0.7605042016806722,0.8353413654618473,0.8393939393939394,0.7942238267148014
883,5811.5,4861.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,283,6.581540203850509,0.3768525052928723,5.505096262740657,1.195535897963382,0.7521008403361344,0.8072289156626506,0.8333333333333334,0.7942238267148014
886,5459.9,5038.0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,284,6.162415349887133,0.37473535638673255,5.686230248306997,1.0837435490273917,0.7773109243697479,0.8473895582329317,0.8575757575757575,0.8122743682310469
887,5798.7,4985.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,285,6.537429537767756,0.374029640084686,5.620067643742954,1.1632296890672016,0.7521008403361344,0.8313253012048193,0.8333333333333334,0.8194945848375451
889,5836.5,4901.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,286,6.565241844769404,0.3726182074805928,5.512935883014623,1.1908794123648234,0.7563025210084033,0.8192771084337349,0.8333333333333334,0.7978339350180506
895,5848.5,4896.0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,287,6.53463687150838,0.36838390966831336,5.4703910614525135,1.194546568627451,0.7605042016806722,0.8232931726907631,0.8121212121212121,0.8158844765342961
896,5823.7,4960.0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,288,6.499665178571428,0.3676781933662668,5.535714285714286,1.174133064516129,0.7478991596638656,0.8353413654618473,0.8393939393939394,0.8303249097472925
900,5867.7,5030.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,289,6.519666666666667,0.36485532815808047,5.588888888888889,1.1665407554671967,0.7689075630252101,0.8393574297188755,0.8454545454545455,0.8231046931407943
902,5896.5,4941.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,290,6.537139689578714,0.3634438955539873,5.477827050997782,1.1933819064966606,0.7563025210084033,0.8313253012048193,0.8515151515151516,0.8086642599277978
903,5447.9,5048.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,291,6.033111849390918,0.36273817925194074,5.590254706533776,1.0792194928684626,0.773109243697479,0.8554216867469879,0.8606060606060606,0.8050541516245487
905,5495.9,5069.0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,292,6.07281767955801,0.3613267466478476,5.6011049723756905,1.0842177944367726,0.7815126050420168,0.8514056224899599,0.8636363636363636,0.8194945848375451
906,5876.7,5051.0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,293,6.486423841059603,0.360621030345801,5.575055187637969,1.1634725796871905,0.7605042016806722,0.8393574297188755,0.8363636363636363,0.8447653429602888
906,5931.5,4995.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,294,6.5469094922737305,0.360621030345801,5.513245033112582,1.1874874874874874,0.7773109243697479,0.8393574297188755,0.8545454545454545,0.7978339350180506
919,5945.7,5096.0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,295,6.469749727965179,0.3514467184191955,5.545157780195865,1.1667386185243327,0.7773109243697479,0.8473895582329317,0.8484848484848485,0.8483754512635379
920,5897.7,5098.0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,296,6.41054347826087,0.3507410021171489,5.541304347826087,1.1568654374264418,0.773109243697479,0.8473895582329317,0.8545454545454545,0.8231046931407943
921,5974.5,5007.0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,297,6.486970684039088,0.35003528581510235,5.436482084690554,1.1932294787297784,0.7647058823529411,0.8393574297188755,0.8545454545454545,0.8339350180505415
922,5525.9,5114.0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,298,5.993383947939262,0.34932956951305577,5.546637744034707,1.0805436057880329,0.7815126050420168,0.8634538152610441,0.8636363636363636,0.8303249097472925
925,5922.7,5106.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,299,6.402918918918918,0.34721242060691604,5.52,1.1599490795142968,0.7815126050420168,0.8433734939759037,0.8606060606060606,0.8231046931407943
925,6018.5,5077.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,300,6.506486486486486,0.34721242060691604,5.488648648648649,1.1854441599369707,0.7857142857142857,0.8433734939759037,0.8606060606060606,0.8267148014440433
931,5947.7,5098.0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,301,6.388506981740064,0.3429781227946366,5.475832438238453,1.1666732051785014,0.7773109243697479,0.8433734939759037,0.8515151515151516,0.8483754512635379
933,5966.7,5143.0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,302,6.3951768488745975,0.3415666901905434,5.512325830653805,1.160159440015555,0.7899159663865546,0.8554216867469879,0.8666666666666667,0.8267148014440433
938,5991.7,5151.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,303,6.38773987206823,0.33803810868031053,5.491471215351813,1.1632110269850515,0.7983193277310925,0.8514056224899599,0.8727272727272727,0.8267148014440433
939,5984.7,5180.0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,304,6.3734824281150155,0.33733239237826396,5.5165069222577205,1.1553474903474903,0.7815126050420168,0.8514056224899599,0.8606060606060606,0.851985559566787
940,6020.5,5062.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,305,6.404787234042553,0.3366266760762174,5.385106382978724,1.189352034768866,0.7857142857142857,0.8433734939759037,0.8787878787878788,0.8122743682310469
941,6022.5,5096.0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,306,6.400106269925611,0.3359209597741708,5.415515409139213,1.181809262166405,0.7857142857142857,0.8393574297188755,0.8606060606060606,0.8303249097472925
944,6000.7,5172.0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,307,6.3566737288135595,0.33380381086803107,5.478813559322034,1.1602281515854602,0.7899159663865546,0.8514056224899599,0.8636363636363636,0.8483754512635379
944,6096.5,5143.0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,308,6.458156779661017,0.33380381086803107,5.448093220338983,1.185397627843671,0.7941176470588235,0.8514056224899599,0.8636363636363636,0.851985559566787
948,6009.7,5155.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,309,6.339345991561181,0.33098094565984476,5.437763713080169,1.1658001939864209,0.7773109243697479,0.8554216867469879,0.8666666666666667,0.8628158844765343
952,6053.7,5225.0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,310,6.358928571428571,0.32815808045165845,5.48844537815126,1.158602870813397,0.7983193277310925,0.8594377510040161,0.8727272727272727,0.855595667870036
957,6069.7,5217.0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,311,6.342424242424242,0.32462949894142556,5.45141065830721,1.1634464251485528,0.8067226890756303,0.8594377510040161,0.8757575757575757,0.851985559566787
958,6062.7,5246.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,312,6.328496868475991,0.323923782639379,5.475991649269311,1.1556805184902783,0.7899159663865546,0.8594377510040161,0.8636363636363636,0.8772563176895307
958,6117.5,5190.0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,313,6.385699373695198,0.323923782639379,5.417536534446764,1.178709055876686,0.8067226890756303,0.8594377510040161,0.8818181818181818,0.8303249097472925
963,6142.5,5198.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,314,6.378504672897196,0.3203952011291461,5.397715472481828,1.1817045017314352,0.8151260504201681,0.8554216867469879,0.8878787878787879,0.8303249097472925
969,6071.7,5219.0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,315,6.26594427244582,0.31616090331686664,5.385964912280702,1.163383789998084,0.8067226890756303,0.8554216867469879,0.8787878787878788,0.851985559566787
971,6131.7,5291.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,316,6.314830072090628,0.3147494707127735,5.449021627188466,1.158892458892459,0.8067226890756303,0.8674698795180723,0.8757575757575757,0.8808664259927798
973,6160.5,5202.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,317,6.331449126413156,0.31333803810868033,5.3463514902363825,1.184256055363322,0.7941176470588235,0.8594377510040161,0.8818181818181818,0.8664259927797834
977,6108.7,5301.0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,318,6.2525076765609,0.310515172900494,5.425793244626408,1.1523674778343709,0.8109243697478992,0.8634538152610441,0.8878787878787879,0.855595667870036
977,6204.5,5272.0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,319,6.350562947799386,0.310515172900494,5.39611054247697,1.1768778452200304,0.8151260504201681,0.8634538152610441,0.8878787878787879,0.8592057761732852
982,6220.5,5264.0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,320,6.334521384928717,0.30698659139026113,5.360488798370672,1.1817059270516717,0.8235294117647058,0.8634538152610441,0.8909090909090909,0.855595667870036
983,6133.7,5293.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,321,6.239776195320448,0.30628087508821455,5.384537131230926,1.158832420177593,0.8067226890756303,0.8634538152610441,0.8787878787878788,0.8808664259927798
988,6128.7,5297.0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,322,6.203137651821862,0.30275229357798167,5.361336032388664,1.1570134038134794,0.8277310924369747,0.8714859437751004,0.9,0.8339350180505415
990,6177.7,5346.0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,323,6.24010101010101,0.3013408609738885,5.4,1.1555742611298168,0.8277310924369747,0.8714859437751004,0.9,0.8592057761732852
996,6186.7,5367.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,324,6.211546184738956,0.29710656316160905,5.38855421686747,1.1527296441214832,0.819327731092437,0.8714859437751004,0.8909090909090909,0.8808664259927798
996,6282.5,5338.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,325,6.307730923694779,0.29710656316160905,5.359437751004016,1.176938928437617,0.8235294117647058,0.8714859437751004,0.8909090909090909,0.8844765342960289
1007,6215.7,5379.0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,326,6.172492552135054,0.2893436838390967,5.341608738828203,1.1555493586168433,0.8361344537815126,0.8755020080321285,0.906060606060606,0.8628158844765343
1009,6255.7,5412.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,327,6.199900891972249,0.28793225123500354,5.3637264618434095,1.1558943089430893,0.8361344537815126,0.8795180722891566,0.9030303030303031,0.8844765342960289
