satisfaction,prevalence,cost,dissatisfaction,inestability,effort,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11,req_12,req_13,req_14,req_15,req_16,req_17,req_18,req_19,req_20,req_21,req_22,id,throughput,productivity,squandering,effectiveness,dirtiness,annoyance,stickiness,fragility,robustness,usage_efficiency
5653,3359,10500,3852,5232,19035,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2806,0.8636363636363636,0.2969792487522984,0.22321975107120995,0.5383809523809524,0.20236406619385341,0.6814081018928003,0.17646440767008142,923.2617809298661,1.080466360856269,0.3199047619047619
5652,3587,10250,3826,5394,19040,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,2807,0.7727272727272727,0.2968487394957983,0.22301571107937157,0.5514146341463415,0.2009453781512605,0.6769285208775655,0.18839285714285714,1016.1910714285714,1.0478309232480534,0.3499512195121951
5763,3474,8850,3962,5488,19045,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,2808,0.7727272727272727,0.30259910737726436,0.22281167108753316,0.651186440677966,0.20803360462063533,0.687489154954017,0.1824100813861906,1001.066526647414,1.0501093294460642,0.3925423728813559
5720,3492,10150,3921,5331,19050,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,2809,0.7727272727272727,0.30026246719160105,0.22260763109569476,0.5635467980295567,0.2058267716535433,0.6854895104895105,0.18330708661417322,977.2100787401574,1.0729694241230538,0.3440394088669951
5629,3399,7700,3653,5542,19055,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,2810,0.7727272727272727,0.29540802938861194,0.22240359110385635,0.731038961038961,0.19170821306743638,0.648960739030023,0.1783783783783784,988.5729729729729,1.0156983038614218,0.44142857142857145
5697,3623,8200,3945,5666,19065,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,2811,0.7727272727272727,0.2988198269079465,0.22199551112017957,0.6947560975609756,0.2069236821400472,0.6924697209057399,0.190034093889326,1076.733175976921,1.0054712319096364,0.44182926829268293
5705,3414,9450,3623,5374,19070,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2812,0.7727272727272727,0.2991609858416361,0.22179147112834116,0.6037037037037037,0.18998426848453068,0.635056967572305,0.17902464604090193,962.078447823807,1.0615928544845552,0.3612698412698413
5732,3483,10300,3717,5512,19075,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2813,0.8636363636363636,0.3004980340760157,0.22158743113650275,0.556504854368932,0.19486238532110092,0.6484647592463364,0.18259501965923985,1006.46374836173,1.0399129172714079,0.33815533980582524
5800,3443,8350,3968,5403,19080,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2814,0.7727272727272727,0.3039832285115304,0.22138339114466435,0.6946107784431138,0.2079664570230608,0.6841379310344827,0.18045073375262055,974.9753144654088,1.073477697575421,0.4123353293413174
5733,3593,9100,4102,5474,19085,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,2815,0.7727272727272727,0.30039297877914595,0.22117935115282594,0.63,0.2149331936075452,0.7155067155067155,0.188263033796175,1030.551847000262,1.0473145780051152,0.39483516483516484
5505,3463,7900,3517,5260,19090,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,2816,0.7272727272727273,0.28837087480356205,0.22097531116098756,0.6968354430379747,0.18423258250392877,0.6388737511353315,0.18140387637506547,954.1843897328445,1.046577946768061,0.43835443037974686
5768,3453,11200,3874,5320,19095,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2817,0.8636363636363636,0.30206860434668764,0.22077127116914916,0.515,0.2028803351662739,0.6716366158113731,0.18083267871170464,962.0298507462686,1.0842105263157895,0.30830357142857145
5752,3656,9150,4060,5483,19105,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,2818,0.7727272727272727,0.3010730175346768,0.22036319118547235,0.6286338797814207,0.2125098141847684,0.7058414464534075,0.191363517403821,1049.2461659251505,1.049060733175269,0.39956284153005467
5559,3633,8900,3888,5616,19110,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,2819,0.7727272727272727,0.290894819466248,0.22015915119363394,0.6246067415730338,0.20345368916797488,0.6994063680518079,0.1901098901098901,1067.6571428571428,0.9898504273504274,0.4082022471910112
5787,3516,11250,3832,5329,19115,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2820,0.8636363636363636,0.3027465341354957,0.21995511120179556,0.5144,0.20047083442322783,0.6621738379125627,0.18393931467433952,980.2126078995553,1.0859448301745167,0.31253333333333333
5421,3422,9500,3463,5239,19120,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,2821,0.7272727272727273,0.28352510460251046,0.21975107120995716,0.5706315789473684,0.18111924686192468,0.638812027301236,0.17897489539748954,937.6494769874477,1.034739454094293,0.3602105263157895
5737,3578,8450,3762,5526,19125,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,2822,0.7727272727272727,0.29997385620915035,0.21954703121811875,0.6789349112426035,0.19670588235294117,0.6557434199058741,0.18708496732026145,1033.8315294117647,1.0381831342743395,0.4234319526627219
5670,3523,8800,3824,5311,19135,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,2823,0.7727272727272727,0.2963156519466945,0.21913895123444196,0.6443181818181818,0.19984321923177423,0.6744268077601411,0.18411288215312255,977.8235171152338,1.0675955563923931,0.4003409090909091
5712,3544,10500,3865,5372,19140,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,2824,0.7727272727272727,0.2984326018808777,0.21893491124260356,0.544,0.20193312434691746,0.6766456582633054,0.1851619644723093,994.6900731452456,1.0632911392405062,0.3375238095238095
5674,3418,11050,3974,5259,19145,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2825,0.8636363636363636,0.29636980934969964,0.21873087125076515,0.5134841628959276,0.20757377905458343,0.7003877335213253,0.17853225385218072,938.9011230086185,1.0789123407491918,0.3093212669683258
5669,3614,9350,3855,5569,19150,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,2826,0.7727272727272727,0.2960313315926893,0.21852683125892675,0.6063101604278075,0.20130548302872062,0.6800141118363027,0.1887206266318538,1050.9851697127938,1.017956545160711,0.386524064171123
5624,3480,8250,3904,5456,19155,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,2827,0.7727272727272727,0.29360480292351865,0.21832279126708834,0.6816969696969697,0.20381101540067867,0.6941678520625889,0.1816758026624902,991.2231793265466,1.030791788856305,0.4218181818181818
5774,3547,7950,3768,5441,19160,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,2828,0.7727272727272727,0.30135699373695196,0.21811875127524996,0.7262893081761006,0.1966597077244259,0.6525805334257014,0.18512526096033402,1007.2665448851775,1.061201984929241,0.44616352201257864
5705,3584,10250,4012,5377,19170,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,2829,0.7727272727272727,0.29760041731872716,0.21771067129157315,0.5565853658536586,0.2092853416797079,0.7032427695004382,0.1869587897756912,1005.2774126238915,1.0610005579319324,0.34965853658536583
5627,3347,8600,3785,5359,19175,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,2830,0.7727272727272727,0.2934550195567145,0.21750663129973474,0.6543023255813953,0.19739243807040419,0.6726497245423849,0.1745501955671447,935.4144980443285,1.050009330098899,0.3891860465116279
6012,3437,10100,3833,5706,19180,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2831,0.8636363636363636,0.313451511991658,0.21730259130789634,0.5952475247524752,0.19984358706986444,0.6375582168995343,0.1791970802919708,1022.4985401459854,1.053627760252366,0.3402970297029703
5695,3571,9100,4077,5483,19185,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,2832,0.7727272727272727,0.29684649465728435,0.21709855131605796,0.6258241758241758,0.21250977326035966,0.715891132572432,0.18613500130310137,1020.5782121449049,1.038664964435528,0.3924175824175824
5690,3506,9550,3714,5420,19190,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,2833,0.7727272727272727,0.2965085982282439,0.21689451132421955,0.5958115183246073,0.1935383011985409,0.6527240773286468,0.18269932256383534,990.2303282959875,1.0498154981549817,0.36712041884816754
5825,3580,9300,3872,5473,19195,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,2834,0.7727272727272727,0.30346444386559,0.21669047133238115,0.6263440860215054,0.2017191977077364,0.6647210300429185,0.18650690283928106,1020.7522792393853,1.064315731774164,0.3849462365591398
5541,3438,8450,3699,5542,19200,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,2835,0.7727272727272727,0.28859375,0.21648643134054274,0.6557396449704141,0.19265625,0.6675690308608554,0.1790625,992.364375,0.9998195597257308,0.4068639053254438
5691,3505,8150,3563,5527,19205,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2836,0.7727272727272727,0.2963290809684978,0.21628239134870433,0.6982822085889571,0.1855246029679771,0.6260762607626076,0.18250455610518093,1008.7026815933351,1.0296725167360232,0.43006134969325155
5899,3339,9900,3975,5636,19210,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2837,0.8636363636363636,0.3070796460176991,0.21607835135686596,0.5958585858585859,0.20692347735554398,0.6738430242413969,0.17381572097865694,979.6254034357106,1.0466643009226402,0.3372727272727273
5938,3698,9400,4106,5750,19220,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,2838,0.8181818181818182,0.30894901144641,0.21567027137318914,0.6317021276595745,0.21363163371488034,0.691478612327383,0.19240374609781477,1106.321540062435,1.032695652173913,0.3934042553191489
5727,3475,9050,3720,5335,19225,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,2839,0.7727272727272727,0.2978933680104031,0.21546623138135074,0.632817679558011,0.19349804941482446,0.6495547407019382,0.18075422626788037,964.3237971391418,1.0734770384254921,0.3839779005524862
5578,3407,7950,3705,5457,19235,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2840,0.7727272727272727,0.28999220171562257,0.21505815139767395,0.7016352201257862,0.192617624122693,0.6642165650770886,0.17712503249285158,966.5713023134911,1.0221733553234378,0.4285534591194969
5746,3538,9100,3678,5344,19245,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,2841,0.7727272727272727,0.29857105741751105,0.21465007141399714,0.6314285714285715,0.1911145752143414,0.640097459101984,0.18383995843076123,982.440737853988,1.0752245508982037,0.38879120879120876
5785,3367,7800,3880,5378,19250,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2842,0.7727272727272727,0.3005194805194805,0.21444603142215873,0.7416666666666667,0.20155844155844155,0.6707000864304236,0.1749090909090909,940.661090909091,1.0756786909631832,0.43166666666666664
5628,3575,9000,4072,5462,19255,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,2843,0.7727272727272727,0.29228771747598026,0.21424199143032036,0.6253333333333333,0.21147753830173982,0.7235252309879175,0.18566606076343806,1014.1080238898987,1.0303917978762358,0.3972222222222222
5830,3500,10100,4083,5418,19260,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,2844,0.8636363636363636,0.3026998961578401,0.21403795143848195,0.5772277227722772,0.211993769470405,0.7003430531732419,0.181723779854621,984.5794392523364,1.0760428202288668,0.3465346534653465
6090,3560,10100,3962,5716,19265,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2845,0.8636363636363636,0.31611731118608877,0.21383391144664354,0.602970297029703,0.20565792888658188,0.6505747126436782,0.18479107189203217,1056.265766934856,1.0654303708887334,0.35247524752475246
5633,3440,8900,3820,5274,19275,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2846,0.7727272727272727,0.2922438391699092,0.21342583146296673,0.6329213483146068,0.19818417639429312,0.6781466358956151,0.17846952010376135,941.2482490272373,1.0680697762609026,0.3865168539325843
5836,3400,9150,3984,5410,19285,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2847,0.7727272727272727,0.30261861550427793,0.21301775147928995,0.6378142076502732,0.2065854290899663,0.682659355723098,0.17630282603059372,953.798288825512,1.0787430683918668,0.37158469945355194
5977,3462,9900,4104,5646,19295,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2848,0.8636363636363636,0.30976937030318735,0.21260967149561313,0.6037373737373737,0.21269759004923555,0.6866320896770955,0.1794247214304224,1013.0319771961648,1.0586255756287637,0.3496969696969697
5697,3520,7500,3808,5701,19315,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,2849,0.7727272727272727,0.29495210975925445,0.21179351152825954,0.7596,0.19715247217188714,0.6684219764788485,0.1822417809992234,1038.9603934765726,0.9992983687072443,0.4693333333333333
6055,3421,8950,4084,5795,19325,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2850,0.8636363636363636,0.3133247089262613,0.21138543154458272,0.676536312849162,0.21133247089262613,0.6744838976052849,0.17702457956015524,1025.8574385510997,1.0448662640207076,0.3822346368715084
5757,3358,8950,3790,5281,19335,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2851,0.7727272727272727,0.29775019394879754,0.21097735156090594,0.6432402234636871,0.1960175846909749,0.6583289907938162,0.17367468321696405,917.1760020687872,1.0901344442340466,0.375195530726257
5868,3564,8150,4123,5562,19340,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,2852,0.7727272727272727,0.30341261633919336,0.21077331156906753,0.72,0.21318510858324716,0.702624403544649,0.1842812823164426,1024.9724922440537,1.0550161812297734,0.4373006134969325
5454,3482,7850,3430,5332,19345,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,2853,0.7272727272727273,0.281933316102352,0.21056927157722913,0.6947770700636943,0.1773067976221246,0.6288962229556289,0.17999483070560868,959.7324373223055,1.022880720180045,0.4435668789808917
5734,3489,7000,3814,5616,19350,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2854,0.7727272727272727,0.29633074935400516,0.21036523158539075,0.8191428571428572,0.19710594315245478,0.6651552145099408,0.18031007751937986,1012.6213953488372,1.021011396011396,0.49842857142857144
5752,3553,8450,3923,5518,19355,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,2855,0.7727272727272727,0.2971841901317489,0.21016119159355234,0.6807100591715977,0.20268664427796435,0.6820236439499304,0.1835701369155257,1012.9400154998708,1.0424066690830012,0.4204733727810651
5559,3530,8200,3751,5651,19360,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,2856,0.7727272727272727,0.2871384297520661,0.20995715160171394,0.6779268292682927,0.19375,0.6747616477783774,0.18233471074380164,1030.373450413223,0.9837196956290922,0.4304878048780488
5810,3504,8750,3784,5448,19365,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,2857,0.7727272727272727,0.3000258197779499,0.20975311160987553,0.664,0.1954040795249161,0.6512908777969019,0.1809450038729667,985.7883810999225,1.066446402349486,0.40045714285714284
5972,3379,9150,3879,5881,19370,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2858,0.8636363636363636,0.30831182240578214,0.20954907161803712,0.6526775956284153,0.20025813113061436,0.649531145344943,0.17444501806917914,1025.9111512648426,1.0154735589185513,0.3692896174863388
6016,3542,10350,4129,5685,19375,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2859,0.9090909090909091,0.3105032258064516,0.20934503162619875,0.581256038647343,0.21310967741935483,0.6863364361702128,0.18281290322580646,1039.2913548387096,1.0582233948988566,0.3422222222222222
5785,3522,8350,3918,5648,19385,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2860,0.7727272727272727,0.29842661851947383,0.20893695164252193,0.692814371257485,0.20211503740005157,0.6772687986171132,0.18168687129223626,1026.1674490585503,1.024256373937677,0.4217964071856287
6008,3349,10050,4036,5689,19390,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2861,0.8636363636363636,0.30985043837029397,0.20873291165068353,0.5978109452736319,0.20814853017019083,0.6717709720372836,0.17271789582258895,982.5921093347087,1.0560731235718053,0.33323383084577113
5738,3644,8600,3979,5470,19395,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,2862,0.7727272727272727,0.29584944573343647,0.20852887165884512,0.6672093023255814,0.20515596803299818,0.6934471941443011,0.18788347512245424,1027.7226089198248,1.0489945155393052,0.42372093023255814
5669,3511,8650,3718,5604,19400,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,2863,0.7727272727272727,0.29221649484536083,0.20832483166700674,0.6553757225433526,0.19164948453608247,0.6558475921679309,0.18097938144329898,1014.2084536082474,1.011598857958601,0.4058959537572254
6133,3544,8950,4213,5805,19410,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2864,0.8636363636363636,0.31597114889232353,0.20791675168332993,0.6852513966480447,0.21705306543019062,0.6869395075819338,0.18258629572385368,1059.9134466769706,1.0565030146425496,0.3959776536312849
5687,3417,8100,3766,5510,19415,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2865,0.7727272727272727,0.2929178470254957,0.20771271169149153,0.7020987654320988,0.19397373165078546,0.6622120625989097,0.1759979397373165,969.748647952614,1.0321234119782214,0.42185185185185187
5840,3555,9300,4033,5465,19425,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,2866,0.7727272727272727,0.30064350064350065,0.20730463170781474,0.6279569892473118,0.20761904761904762,0.6905821917808219,0.18301158301158302,1000.1583011583011,1.0686184812442818,0.38225806451612904
5763,3432,9850,3736,5342,19430,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,2867,0.7727272727272727,0.2966031909418425,0.20710059171597633,0.5850761421319797,0.19227997941327843,0.6482734686795072,0.1766340710241894,943.5792074112197,1.0788094346686634,0.3484263959390863
5706,3480,8150,3724,5519,19435,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2868,0.7727272727272727,0.2935940313866735,0.20689655172413793,0.7001226993865031,0.19161306920504245,0.652646337188924,0.17905839979418575,988.2233084641111,1.0338829498097482,0.4269938650306748
5655,3602,8800,3774,5556,19440,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,2869,0.7727272727272727,0.2908950617283951,0.20669251173229952,0.6426136363636363,0.1941358024691358,0.6673740053050398,0.1852880658436214,1029.4604938271605,1.017818574514039,0.4093181818181818
5577,3365,8850,3683,5191,19445,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2870,0.7727272727272727,0.2868089483157624,0.20648847174046114,0.6301694915254237,0.1894060169709437,0.660390891160122,0.17305219850861403,898.3139624582154,1.0743594683105375,0.38022598870056495
5862,3528,9400,3968,5599,19450,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2871,0.8181818181818182,0.30138817480719793,0.20628443174862274,0.6236170212765958,0.2040102827763496,0.6769020812009553,0.18138817480719793,1015.5923907455012,1.0469726736917306,0.3753191489361702
6050,3502,9150,4008,5891,19455,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2872,0.8636363636363636,0.31097404266255463,0.20608039175678433,0.6612021857923497,0.20601387818041633,0.6624793388429752,0.18000514006682086,1060.4102801336417,1.0269903242233915,0.3827322404371585
6094,3665,10350,4258,5695,19460,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2873,0.9090909090909091,0.3131551901336074,0.20587635176494593,0.5887922705314009,0.21880781089414184,0.6987200525106663,0.1883350462487153,1072.5680883864336,1.0700614574187883,0.3541062801932367
5759,3626,7950,3718,5686,19465,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,2874,0.7727272727272727,0.2958643719496532,0.20567231177310752,0.7244025157232704,0.19100950423837657,0.6455981941309256,0.1862830721808374,1059.2055484202415,1.0128385508265916,0.4561006289308176
5790,3564,9800,3857,5417,19475,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,2875,0.7727272727272727,0.29730423620025676,0.20526423178943073,0.5908163265306122,0.1980487804878049,0.6661485319516408,0.18300385109114248,991.3318613607189,1.0688573010891638,0.3636734693877551
5710,3635,9750,3889,5373,19480,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,2876,0.7727272727272727,0.29312114989733057,0.20506019179759233,0.5856410256410256,0.1996406570841889,0.6810858143607705,0.18660164271047228,1002.6106262833675,1.0627210124697561,0.3728205128205128
5795,3596,8850,3875,5494,19485,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,2877,0.7727272727272727,0.29740826276623045,0.20485615180575392,0.6548022598870057,0.19887092635360534,0.6686798964624676,0.18455221965614577,1013.9298947908648,1.0547870404077175,0.4063276836158192
5970,3327,10050,4011,5698,19490,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2878,0.8636363636363636,0.30631092868137505,0.20465211181391552,0.5940298507462687,0.20579784504874293,0.671859296482412,0.170702924576706,972.6652642380708,1.0477360477360478,0.331044776119403
6105,3535,10100,4123,5708,19495,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2879,0.8636363636363636,0.3131572197999487,0.20444807182207714,0.6044554455445544,0.21149012567324954,0.6753480753480754,0.1813285457809695,1035.023339317774,1.0695515066573231,0.35
5695,3557,9050,3591,5416,19500,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,2880,0.7727272727272727,0.29205128205128206,0.20424403183023873,0.6292817679558012,0.18415384615384614,0.6305531167690956,0.1824102564102564,987.9339487179487,1.0515140324963073,0.3930386740331492
5814,3659,8900,3833,5503,19505,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,2881,0.7727272727272727,0.2980774160471674,0.20403999183840033,0.6532584269662921,0.19651371443219687,0.6592707258341933,0.1875929248910536,1032.323865675468,1.0565146283845175,0.411123595505618
5621,3636,8650,3661,5636,19510,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,2882,0.7727272727272727,0.28810866222450027,0.20383595184656192,0.6498265895953758,0.18764736032803692,0.651307596513076,0.18636596617119425,1050.3585853408508,0.9973385379701917,0.42034682080924857
5711,3522,9600,3663,5288,19525,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,2883,0.7727272727272727,0.2924967989756722,0.20322383187104673,0.5948958333333333,0.1876056338028169,0.6413938014358256,0.1803841229193342,953.8712419974391,1.0799924357034796,0.366875
5712,3554,9050,3670,5580,19530,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,2884,0.7727272727272727,0.2924731182795699,0.20301979187920832,0.6311602209944751,0.18791602662570406,0.6425070028011205,0.18197644649257552,1015.4285714285714,1.0236559139784946,0.392707182320442
5940,3651,9400,4097,5609,19535,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,2885,0.8181818181818182,0.3040696186332224,0.20281575188736992,0.6319148936170212,0.20972613258254416,0.6897306397306397,0.18689531609930893,1048.295828001024,1.0590123016580495,0.38840425531914896
5731,3617,9100,3628,5589,19550,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,2886,0.7727272727272727,0.2931457800511509,0.20220363191185473,0.6297802197802198,0.18557544757033248,0.6330483336241494,0.18501278772378515,1034.0364705882353,1.025407049561639,0.3974725274725275
5770,3446,7800,3830,5623,19555,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2887,0.7727272727272727,0.29506520071592945,0.20199959192001632,0.7397435897435898,0.19585783687036565,0.6637781629116117,0.17622091536691384,990.8902071081565,1.0261426284901298,0.4417948717948718
5697,3365,9250,3640,5382,19560,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,2888,0.7727272727272727,0.2912576687116564,0.2017955519281779,0.6158918918918919,0.18609406952965235,0.6389327716341935,0.17203476482617586,925.8911042944785,1.0585284280936456,0.3637837837837838
5887,3665,10350,3872,5669,19565,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,2889,0.8181818181818182,0.30089445438282647,0.20159151193633953,0.5687922705314009,0.1979044211602351,0.6577204008833022,0.18732430360337338,1061.9414771275237,1.0384547539248545,0.3541062801932367
5792,3394,8150,3985,5411,19570,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,2890,0.7727272727272727,0.29596320899335715,0.20138747194450113,0.7106748466257669,0.20362800204394482,0.6880179558011049,0.17342871742462954,938.4227899846704,1.070412123452227,0.41644171779141104
5835,3467,9150,4017,5424,19575,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,2891,0.7727272727272727,0.29808429118773944,0.20118343195266272,0.6377049180327868,0.20521072796934867,0.6884318766066838,0.17711366538952747,960.6645210727969,1.0757743362831858,0.3789071038251366
5757,3574,8850,3850,5503,19585,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,2892,0.7727272727272727,0.29394945111054377,0.2007753519689859,0.6505084745762711,0.19657901455195304,0.6687510856348793,0.18248659688537147,1004.2237426601992,1.046156641831728,0.4038418079096045
5825,3479,8750,3945,5440,19595,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,2893,0.7727272727272727,0.297269711661138,0.20036727198530913,0.6657142857142857,0.20132686909926,0.6772532188841202,0.17754529216636897,965.8463893850472,1.0707720588235294,0.3976
6020,3405,9450,4069,5739,19605,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,2894,0.8636363636363636,0.3070645243560316,0.1999591920016323,0.6370370370370371,0.2075490946187197,0.6759136212624585,0.17368018362662585,996.7505738332059,1.0489632340128943,0.3603174603174603
5574,3278,8600,3622,5444,19610,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,2895,0.7727272727272727,0.2842427332993371,0.1997551520097939,0.6481395348837209,0.18470168281489036,0.6498026551847865,0.1671596124426313,910.0169301376849,1.0238795003673768,0.3811627906976744
